"TIME","GEO","INDIC_IL","UNIT","ISCED11","SEX","AGE","Value","Flag and Footnotes"
"2014","Finland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,315",""
"2014","Sweden","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","31,141",""
"2014","United Kingdom","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","28,651",""
"2014","Iceland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","25,488",""
"2014","Norway","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","49,991",""
"2014","Switzerland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","50,636","b"
"2014","North Macedonia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","3,199",""
"2014","Serbia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","3,971",""
"2014","Turkey","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,106",""
"2015","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,821","e"
"2015","European Union - 28 countries","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,821",""
"2015","European Union - 27 countries (2007-2013)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,896",""
"2015","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,795","e"
"2015","Euro area (19 countries)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,795",""
"2015","Euro area (18 countries)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,951",""
"2015","Belgium","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","28,653",""
"2015","Bulgaria","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","5,568",""
"2015","Czechia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","10,054",""
"2015","Denmark","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","34,470",""
"2015","Germany (until 1990 former territory of the FRG)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","27,321",""
"2015","Estonia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","11,364",""
"2015","Ireland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","28,632",""
"2015","Greece","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","10,613",""
"2015","Spain","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","19,187",""
"2015","France","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","26,720",""
"2015","Croatia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,521",""
"2015","Italy","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","21,967",""
"2015","Cyprus","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","19,157",""
"2015","Latvia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,942",""
"2015","Lithuania","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,555",""
"2015","Luxembourg","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","48,690",""
"2015","Hungary","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","6,757",""
"2015","Malta","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","20,775",""
"2015","Netherlands","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","26,815",""
"2015","Austria","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","28,758",""
"2015","Poland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,100",""
"2015","Portugal","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","13,945",""
"2015","Romania","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","4,232",""
"2015","Slovenia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","15,788",""
"2015","Slovakia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,613",""
"2015","Finland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,725",""
"2015","Sweden","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,508",""
"2015","United Kingdom","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","29,500",""
"2015","Iceland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","27,822",""
"2015","Norway","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","48,025",""
"2015","Switzerland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","51,151",""
"2015","North Macedonia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","3,361",""
"2015","Serbia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","3,853",""
"2015","Turkey","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","7,571",""
"2016","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,164","e"
"2016","European Union - 28 countries","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,164",""
"2016","European Union - 27 countries (2007-2013)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,243",""
"2016","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","24,333","e"
"2016","Euro area (19 countries)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","24,333",""
"2016","Euro area (18 countries)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","24,490",""
"2016","Belgium","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","29,937",""
"2016","Bulgaria","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","5,154","b"
"2016","Czechia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","10,598",""
"2016","Denmark","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","34,751",""
"2016","Germany (until 1990 former territory of the FRG)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","27,519",""
"2016","Estonia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","12,481",""
"2016","Ireland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","29,369",""
"2016","Greece","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","10,577",""
"2016","Spain","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","19,420",""
"2016","France","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","27,072",""
"2016","Croatia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,800",""
"2016","Italy","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,758",""
"2016","Cyprus","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","19,140",""
"2016","Latvia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","9,749",""
"2016","Lithuania","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,934",""
"2016","Luxembourg","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","42,989","b"
"2016","Hungary","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","7,057",""
"2016","Malta","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","21,227",""
"2016","Netherlands","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","29,105","b"
"2016","Austria","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","29,262",""
"2016","Poland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,614",""
"2016","Portugal","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","14,695",""
"2016","Romania","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","4,409",""
"2016","Slovenia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","15,804",""
"2016","Slovakia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,557",""
"2016","Finland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","29,983",""
"2016","Sweden","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","29,546",""
"2016","United Kingdom","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","28,602",""
"2016","Iceland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","32,589",""
"2016","Norway","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","46,176",""
"2016","Switzerland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","58,040",""
"2016","North Macedonia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","3,483",""
"2016","Serbia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","3,786",""
"2016","Turkey","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,129",""
"2017","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,803","e"
"2017","European Union - 28 countries","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,803",""
"2017","European Union - 27 countries (2007-2013)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,883",""
"2017","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","24,787","e"
"2017","Euro area (19 countries)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","24,787",""
"2017","Euro area (18 countries)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","24,942",""
"2017","Belgium","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","29,803",""
"2017","Bulgaria","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","6,075",""
"2017","Czechia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","11,276",""
"2017","Denmark","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","35,114",""
"2017","Germany (until 1990 former territory of the FRG)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","27,803",""
"2017","Estonia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","13,143",""
"2017","Ireland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,412",""
"2017","Greece","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","10,680",""
"2017","Spain","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","20,353",""
"2017","France","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","27,279",""
"2017","Croatia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","9,532",""
"2017","Italy","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,723",""
"2017","Cyprus","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","19,406",""
"2017","Latvia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","10,158",""
"2017","Lithuania","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","9,411",""
"2017","Luxembourg","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","46,126",""
"2017","Hungary","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","7,277",""
"2017","Malta","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,929",""
"2017","Netherlands","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,036",""
"2017","Austria","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","31,117",""
"2017","Poland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,475",""
"2017","Portugal","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","14,493",""
"2017","Romania","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","4,850",""
"2017","Slovenia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","16,351",""
"2017","Slovakia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,617",""
"2017","Finland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,212",""
"2017","Sweden","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,121",""
"2017","United Kingdom","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","27,351","b"
"2017","Iceland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years",":",""
"2017","Norway","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","45,164",""
"2017","Switzerland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","57,051",""
"2017","North Macedonia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","3,620",""
"2017","Serbia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","3,812",""
"2017","Turkey","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,026",""
"2018","European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,353","e"
"2018","European Union - 28 countries","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,353","e"
"2018","European Union - 27 countries (2007-2013)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,432","e"
"2018","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","25,230","e"
"2018","Euro area (19 countries)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","25,230","e"
"2018","Euro area (18 countries)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","25,382","e"
"2018","Belgium","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,721",""
"2018","Bulgaria","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","6,015",""
"2018","Czechia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","12,331",""
"2018","Denmark","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","35,774",""
"2018","Germany (until 1990 former territory of the FRG)","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","28,728",""
"2018","Estonia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","14,717",""
"2018","Ireland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years",":",""
"2018","Greece","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","10,850",""
"2018","Spain","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","20,893",""
"2018","France","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","27,036",""
"2018","Croatia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","10,355",""
"2018","Italy","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","23,296",""
"2018","Cyprus","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","19,503",""
"2018","Latvia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","11,340",""
"2018","Lithuania","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","10,427",""
"2018","Luxembourg","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","54,517",""
"2018","Hungary","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","7,341",""
"2018","Malta","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","22,407",""
"2018","Netherlands","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,418",""
"2018","Austria","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,743",""
"2018","Poland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","8,981",""
"2018","Portugal","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","14,592",""
"2018","Romania","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","6,596",""
"2018","Slovenia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","16,783",""
"2018","Slovakia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years",":",""
"2018","Finland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","31,155",""
"2018","Sweden","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","30,789",""
"2018","United Kingdom","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years",":",""
"2018","Iceland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years",":",""
"2018","Norway","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","45,927",""
"2018","Switzerland","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years","54,014",""
"2018","North Macedonia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years",":",""
"2018","Serbia","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years",":",""
"2018","Turkey","Median equivalised net income","Euro","Tertiary education (levels 5-8)","Total","From 18 to 64 years",":",""
